Z,Z_to_blank_objective,Z_to_original_objective_diagnostic,blank_value,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_grad_norm,dct_max_disp,dct_mean_disp,dct_num_at_max,dct_num_at_min,dct_p95_disp,dct_param_max,dct_param_mean_abs,dct_param_min,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,iter,iteration_count,jacobian_det_min,l2_to_blank,l2_to_original,legacy_fft_strength_equivalent,loss,model_name,mse_to_blank,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,objective_name,peak_vram_gb,prompt,psnr_to_blank,psnr_to_original,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,scaled_Z,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_blank,ssim_to_original,total_grad_norm,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min,unet_prediction_Z_to_blank,unet_prediction_Z_to_original_diagnostic,vae_conditioning_Z_to_blank,vae_conditioning_Z_to_original_diagnostic
126.47459411621094,126.47459411621094,8.519915354554541e-06,0.0,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,,2.2472984790802,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.05000000074505806,0.04999999329447746,-0.05000000074505806,0.7685246467590332,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.01799999549984932,-0.05000000074505806,face_002,0.5485188961029053,0.0,0.0,0.0,0,0,0,2.0752415627947607e-14,0.0,0.0,1,150,1.0,0.5850350856781006,9.999999974752427e-07,0.0,-126.47459411621094,instruct,0.3422660231590271,1.6795553392078694e-13,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.656362112534072,100.0,0.10652343183755875,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.049999967217445374,-0.04999994486570358,126.47459411621094,0.5934886354953051,0.12922424636781216,1234,0.0,4.908831670036307e-06,1.0,2.5882773399353027,0.8637005686759949,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999701976776,0.01799999363720417,-0.05000000074505806,0.0022707083262503147,1.5872468850375299e-07,126.47459411621094,8.519915354554541e-06
126.75788879394531,126.75788879394531,0.8599623441696167,0.0,0.9211466908454895,0.257800817489624,0.4982931613922119,,3.9163150787353516,0.8771721124649048,0.22405533492565155,0,0,0.46208637952804565,0.09929871559143066,0.07145721465349197,-0.0985841378569603,0.8185541033744812,0.07057243585586548,0.030167557299137115,0,0,0.06489883363246918,0.1000666618347168,0.024798503145575523,-0.08589176088571548,face_002,0.7259589433670044,0.08417412638664246,0.035798460245132446,0.04164202883839607,0,0,0,8.373859600396827e-06,0.0,0.0,2,150,0.9151250123977661,0.5851152539253235,0.009868812747299671,11395.00390625,-126.75788879394531,instruct,0.34235987067222595,9.739346569404006e-05,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.655171463516991,40.11470179756049,0.8698352575302124,0.037469252943992615,0.01734609715640545,0,0,0.03076147474348545,0.09168167412281036,0.0525917187333107,-0.013501760549843311,126.75788879394531,0.849113155156374,0.14004827849566936,1234,0.004908722825348377,4.919204002362676e-06,0.999258279800415,4.273391246795654,0.9852343201637268,0.0764697790145874,0.037797119468450546,0,0,0.07134714722633362,0.10006783157587051,0.025374727323651314,-0.09616448730230331,0.0023304875940084457,2.8724258299916983e-05,126.75788879394531,0.8599623441696167
126.94859313964844,126.94859313964844,1.553723692893982,0.0,1.4295772314071655,0.4183943569660187,0.794302761554718,,4.5634331703186035,1.3333781957626343,0.34434354305267334,0,0,0.6786292195320129,0.14625012874603271,0.07869680970907211,-0.14466586709022522,0.4353495240211487,0.12985755503177643,0.047156646847724915,0,0,0.10495367646217346,0.14880575239658356,0.028045784682035446,-0.1135239377617836,face_002,4.708263397216797,0.17007848620414734,0.053759098052978516,0.06378554552793503,0,0,0,2.6446592528373003e-05,0.0,0.0,3,150,0.8690569996833801,0.5849474668502808,0.017173366621136665,17112.052734375,-126.94859313964844,instruct,0.3421635329723358,0.0002949245390482247,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.657662784676683,35.302890906904516,0.41954004764556885,0.08503022789955139,0.05014964938163757,0,0,0.08473306149244308,0.11561379581689835,0.06333398073911667,-0.01105416752398014,126.94859313964844,1.0799834914505482,0.13102344423532486,1234,0.007598325610160828,4.93176912641502e-06,0.9977499842643738,6.604479789733887,0.5108262300491333,0.1360497921705246,0.058698464184999466,0,0,0.11832699924707413,0.1483783721923828,0.029022764414548874,-0.13646593689918518,0.0023577609099447727,5.279369361232966e-05,126.94859313964844,1.553723692893982
126.98208618164062,126.98208618164062,1.885362148284912,0.0,1.552005648612976,0.5098657608032227,0.9630594253540039,,3.2996041774749756,1.4278903007507324,0.40814393758773804,0,0,0.7896343469619751,0.17766456305980682,0.08200617134571075,-0.1620028018951416,0.4904801845550537,0.16158929467201233,0.059162966907024384,0,0,0.13844570517539978,0.1936117261648178,0.030247852206230164,-0.13346807658672333,face_002,3.3777811527252197,0.24466267228126526,0.06302006542682648,0.07733335345983505,0,0,0,4.252629150869325e-05,0.0,0.0,4,150,0.8579148054122925,0.58511883020401,0.020689211785793304,20059.91015625,-126.98208618164062,instruct,0.34236401319503784,0.0004280434804968536,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.655118914603751,33.685121132748186,0.5796434283256531,0.11013981699943542,0.06583760678768158,0,0,0.10973992943763733,0.11410877853631973,0.06552037596702576,-0.016931969672441483,126.98208618164062,1.3260945994406939,0.16000365279614925,1234,0.009369220584630966,4.9261830099567305e-06,0.9967358112335205,4.818367958068848,0.5859354138374329,0.17160025238990784,0.07441504299640656,0,0,0.1548866480588913,0.1932048499584198,0.03155594691634178,-0.1739935725927353,0.0023575127124786377,6.582590867765248e-05,126.98208618164062,1.885362148284912
127.03884887695312,127.03884887695312,2.0921783447265625,0.0,1.5545576810836792,0.5524200797080994,0.959463357925415,,4.288586616516113,1.4237499237060547,0.4353768825531006,0,0,0.8180232644081116,0.19424034655094147,0.07906586676836014,-0.20073844492435455,0.5333290696144104,0.19769683480262756,0.0666704997420311,0,0,0.15884636342525482,0.2322791963815689,0.031502339988946915,-0.16052915155887604,face_002,4.435064792633057,0.32098841667175293,0.06886449456214905,0.08701877295970917,0,0,0,5.8909732615575194e-05,0.0,0.0,5,150,0.8568366765975952,0.5846711993217468,0.022014807909727097,21920.248046875,-127.03884887695312,instruct,0.34184038639068604,0.0004846517404075712,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.661766292967341,33.14570223351626,0.39614102244377136,0.10576867312192917,0.06236308068037033,0,0,0.10539533197879791,0.10292976349592209,0.06546059250831604,-0.027991414070129395,127.03884887695312,1.5698993913829327,0.13783112540841103,1234,0.010058050975203514,4.9390041567676235e-06,0.9963012337684631,6.238406181335449,0.6438674926757812,0.1974729299545288,0.08550114184617996,0,0,0.1820003241300583,0.23211343586444855,0.03335410729050636,-0.2057420015335083,0.0023622545413672924,7.504373206757009e-05,127.03884887695312,2.0921783447265625
127.54278564453125,127.54278564453125,2.199216604232788,0.0,1.5168770551681519,0.5644288063049316,1.0357379913330078,,2.3168962001800537,1.3865517377853394,0.440950483083725,0,0,0.8748599290847778,0.20248740911483765,0.08029092848300934,-0.23106899857521057,0.38364338874816895,0.24042481184005737,0.07204071432352066,0,0,0.17862573266029358,0.2561885118484497,0.03415409103035927,-0.18995694816112518,face_002,2.0402979850769043,0.3933771252632141,0.07277479022741318,0.09331614524126053,0,0,0,8.26682080514729e-05,0.0,0.0,6,150,0.8605804443359375,0.5835615396499634,0.02242208831012249,23164.93359375,-127.54278564453125,instruct,0.34054404497146606,0.0005027500446885824,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.678267097394527,32.98647882127533,0.6039358377456665,0.0893196165561676,0.05124276131391525,0,0,0.08896096050739288,0.08251526951789856,0.06532707810401917,-0.04813888669013977,127.54278564453125,1.776820844039321,0.12887363135814667,1234,0.01014363020658493,4.960621481586713e-06,0.9961735606193542,3.1978507041931152,0.428374320268631,0.23647502064704895,0.09372351318597794,0,0,0.20699046552181244,0.2665441930294037,0.03486941382288933,-0.23492670059204102,0.002376686315983534,8.022982365218922e-05,127.54278564453125,2.199216604232788
127.72477722167969,127.72477722167969,2.338998556137085,0.0,1.5389938354492188,0.5751348733901978,1.1224828958511353,,2.4214532375335693,1.5210702419281006,0.4560434818267822,0,0,0.9432389140129089,0.20828086137771606,0.08335714787244797,-0.24297510087490082,0.38864731788635254,0.2704688608646393,0.07722646743059158,0,0,0.19190043210983276,0.2647920846939087,0.038504377007484436,-0.21298302710056305,face_002,4.446043968200684,0.4695972204208374,0.07684016227722168,0.09993249922990799,0,0,0,0.0001691523939371109,0.0,0.0,7,150,0.8602756261825562,0.5807399749755859,0.024360254406929016,24458.982421875,-127.72477722167969,instruct,0.337258905172348,0.0005934219807386398,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.720365741507911,32.26636371169329,0.5959849953651428,0.05987268313765526,0.03359726071357727,0,0,0.059576019644737244,0.07835172116756439,0.06969533860683441,-0.061038948595523834,127.72477722167969,1.9959496594965458,0.12805511988699436,1234,0.01067680399864912,5.026935923524434e-06,0.9955766797065735,5.133310794830322,0.4624859392642975,0.26878321170806885,0.1002504825592041,0,0,0.230516254901886,0.29763710498809814,0.03842618688941002,-0.2536974549293518,0.002379494020715356,8.529714978067204e-05,127.72477722167969,2.338998556137085
128.20794677734375,128.20794677734375,2.6097841262817383,0.0,1.6899235248565674,0.5809149742126465,1.181307315826416,,3.3897883892059326,1.6634769439697266,0.4646078646183014,0,0,0.9635330438613892,0.21338456869125366,0.08874496817588806,-0.24055615067481995,0.6160683631896973,0.29010477662086487,0.08405181765556335,0,0,0.2068149894475937,0.2710055112838745,0.04208173602819443,-0.22976337373256683,face_002,5.033706188201904,0.5548827648162842,0.08085527271032333,0.10706081986427307,0,0,0,0.00043795001693069935,0.0,0.0,8,150,0.8575736880302429,0.5766550302505493,0.02933448739349842,25737.033203125,-128.20794677734375,instruct,0.33253103494644165,0.0008605121402069926,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.781678159939454,30.652429982153123,1.0890064239501953,0.050253726541996,0.02906118705868721,0,0,0.049985118210315704,0.09077669680118561,0.07435956597328186,-0.05794243887066841,128.20794677734375,2.2571988962590694,0.16610680893063545,1234,0.010971501469612122,5.115364274388412e-06,0.9938861131668091,6.2407097816467285,0.7430480122566223,0.2999620735645294,0.1069016233086586,0,0,0.24914632737636566,0.3246772885322571,0.041555169969797134,-0.26448124647140503,0.0023912363685667515,9.497952123638242e-05,128.20794677734375,2.6097841262817383
129.02667236328125,129.02667236328125,3.1250507831573486,0.0,1.7991163730621338,0.5946521759033203,1.2284986972808838,,2.5665524005889893,1.777804970741272,0.47786906361579895,0,0,0.9841683506965637,0.21375836431980133,0.0934506431221962,-0.22946041822433472,0.3998860716819763,0.2820424437522888,0.08877742290496826,0,0,0.22004172205924988,0.28215283155441284,0.04560951516032219,-0.2507268786430359,face_002,4.85371208190918,0.6486755013465881,0.08514638990163803,0.11530684679746628,0,0,0,0.00109722965862602,0.0,0.0,9,150,0.8513413667678833,0.5711642503738403,0.03891931474208832,27102.935546875,-129.02667236328125,instruct,0.32622861862182617,0.0015147130470722914,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.8647794285320565,28.196696337469973,0.5419629216194153,0.06368463486433029,0.03589976578950882,0,0,0.06339389085769653,0.10835417360067368,0.0784442201256752,-0.04853426292538643,129.02667236328125,2.4781348761171103,0.12855189479887486,1234,0.011422829702496529,5.224143478699261e-06,0.9897966980934143,5.55409049987793,0.4985790252685547,0.3277018070220947,0.11195991188287735,0,0,0.2620949149131775,0.351560115814209,0.04387617111206055,-0.27969130873680115,0.0024123284965753555,0.00011196224659215659,129.02667236328125,3.1250507831573486
129.9688720703125,129.9688720703125,3.9258310794830322,0.0,1.8352630138397217,0.6084426641464233,1.2775894403457642,,2.4499001502990723,1.8244657516479492,0.49166759848594666,0,0,1.0159412622451782,0.2110038846731186,0.09863366186618805,-0.21868792176246643,0.3748641610145569,0.2988250255584717,0.093203604221344,0,0,0.23352646827697754,0.2930520176887512,0.04856943339109421,-0.26661258935928345,face_002,5.559223175048828,0.7503819465637207,0.08980979770421982,0.12486441433429718,0,0,0,0.002464471384882927,0.0,0.0,10,150,0.8394714593887329,0.564116358757019,0.053600210696458817,28587.345703125,-129.9688720703125,instruct,0.31822726130485535,0.0028729825280606747,0,0,0,324,vae_conditioning,5.132369041442871,add headphones,4.972626187587827,25.416670151462043,0.07790692895650864,0.08518905937671661,0.04781818389892578,0,0,0.08483710885047913,0.12379387766122818,0.08299343287944794,-0.04219299554824829,129.9688720703125,2.738997735083103,0.15383347310125828,1234,0.012033199891448021,5.3515641411649995e-06,0.9814382195472717,6.1012163162231445,0.4138493537902832,0.35506200790405273,0.11679179966449738,0,0,0.27683836221694946,0.3784061670303345,0.04545782133936882,-0.29082104563713074,0.0024342811666429043,0.00013666762970387936,129.9688720703125,3.9258310794830322
