Z,Z_to_blank_objective,Z_to_original_objective_diagnostic,backward_scale,blank_value,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_grad_norm,dct_max_disp,dct_mean_disp,dct_num_at_max,dct_num_at_min,dct_p95_disp,dct_param_max,dct_param_mean_abs,dct_param_min,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,iter,iteration_count,jacobian_det_min,l2_to_blank,l2_to_original,legacy_fft_strength_equivalent,loss,model_name,mse_to_blank,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,objective_name,peak_vram_gb,prompt,psnr_to_blank,psnr_to_original,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,scaled_Z,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_blank,ssim_to_original,total_grad_norm,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min,unet_prediction_Z_to_blank,unet_prediction_Z_to_original_diagnostic,vae_conditioning_Z_to_blank,vae_conditioning_Z_to_original_diagnostic
132.18333435058594,132.18333435058594,6.2009172439575195,1.0,0.0,1.7984355688095093,0.5316474437713623,1.1697176694869995,,2.3776886463165283,1.71437668800354,0.4825316369533539,0,0,1.021799087524414,0.38998231291770935,0.0827198401093483,-0.16743601858615875,0.2454172521829605,0.2979569733142853,0.0719657838344574,0,0,0.18746481835842133,0.3052915632724762,0.041849277913570404,-0.293229341506958,face_005,6.9855780601501465,0.8730889558792114,0.10460557788610458,0.14750932157039642,0,0,0,0.008007902652025223,0.0,0.0,11,150,0.9047954082489014,0.5787492990493774,0.09085924923419952,33296.98828125,-132.18333435058594,instruct,0.3349507451057434,0.00825540255755186,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,4.750190517736037,20.832617444168413,0.1255270391702652,0.041229233145713806,0.015710413455963135,0,0,0.038201380521059036,0.026909280568361282,0.02538679912686348,-0.023864319548010826,132.18333435058594,2.345147641375661,0.16004622355103493,1234,0.009954509325325489,5.1466040531522594e-06,0.9492855668067932,7.389176368713379,0.2687751352787018,0.21967463195323944,0.07883262634277344,0,0,0.16826878488063812,0.21021193265914917,0.03256174176931381,-0.23528556525707245,0.0028243456035852432,0.0002172469685319811,132.18333435058594,6.2009172439575195
133.40643310546875,133.40643310546875,8.402083396911621,1.0,0.0,1.8377043008804321,0.5449463725090027,1.209113359451294,,2.0944597721099854,1.7695273160934448,0.4992492198944092,0,0,1.0884664058685303,0.3909348249435425,0.0868954211473465,-0.18913055956363678,0.27333971858024597,0.31669554114341736,0.07673560827970505,0,0,0.202839657664299,0.3166525959968567,0.04565555974841118,-0.30688077211380005,face_005,7.8839616775512695,0.9897152185440063,0.10952989757061005,0.15891481935977936,0,0,0,0.014620132744312286,0.0,0.0,12,150,0.9017482399940491,0.5661150813102722,0.12193573266267776,34864.44921875,-133.40643310546875,instruct,0.32048630714416504,0.014868322759866714,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,4.941905210867132,18.27738019858552,0.11104342341423035,0.020717592909932137,0.008128520101308823,0,0,0.01730671338737011,0.0067284926772117615,0.022638671100139618,-0.038548849523067474,133.40643310546875,2.5076657719910145,0.15921721048653126,1234,0.010461266152560711,5.309763764671516e-06,0.910403311252594,8.171731948852539,0.38280388712882996,0.23593279719352722,0.08359076827764511,0,0,0.18211957812309265,0.2273990660905838,0.03554696589708328,-0.2554148733615875,0.0028138337656855583,0.0002715852460823953,133.40643310546875,8.402083396911621
135.05621337890625,135.05621337890625,11.081594467163086,1.0,0.0,1.8511441946029663,0.5692470073699951,1.2349210977554321,,1.9402762651443481,1.8002963066101074,0.5231170058250427,0,0,1.1469541788101196,0.3825124502182007,0.09328972548246384,-0.20868046581745148,0.2857421040534973,0.33633291721343994,0.0824492871761322,0,0,0.2193826586008072,0.33557263016700745,0.05037502944469452,-0.3211228549480438,face_005,9.21650218963623,1.111640453338623,0.11450541019439697,0.1710069179534912,0,0,0,0.0246004369109869,0.0,0.0,13,150,0.8979952931404114,0.553688108921051,0.15764011442661285,36448.203125,-135.05621337890625,instruct,0.30657052993774414,0.024850403890013695,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.134695954064852,16.046665483480012,0.3618007302284241,0.03524390235543251,0.0206458643078804,0,0,0.0351126454770565,-0.010057847015559673,0.027353450655937195,-0.04464905336499214,135.05621337890625,2.670687748119235,0.15963207185268402,1234,0.011085765436291695,5.376222361519467e-06,0.8549503684043884,9.436508178710938,0.35575351119041443,0.25728100538253784,0.08943844586610794,0,0,0.19846436381340027,0.2410866916179657,0.039203859865665436,-0.27817243337631226,0.0028120081406086683,0.0003313577617518604,135.05621337890625,11.081594467163086
137.13140869140625,137.13140869140625,14.314042091369629,1.0,0.0,1.8446015119552612,0.6069571375846863,1.2622102499008179,,1.3686456680297852,1.805436611175537,0.5540245771408081,0,0,1.2078336477279663,0.3746531009674072,0.0994098111987114,-0.22025808691978455,0.2212645411491394,0.36274275183677673,0.08998692035675049,0,0,0.23938752710819244,0.3574099838733673,0.05491766706109047,-0.34095636010169983,face_005,11.990804672241211,1.2374095916748047,0.11956827342510223,0.18371044099330902,0,0,0,0.03864213079214096,0.0,0.0,14,150,0.8944528102874756,0.5423032641410828,0.19721339643001556,38059.76171875,-137.13140869140625,instruct,0.2940928041934967,0.03889312595129013,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.315156015972798,14.101271499654711,0.12260103225708008,0.049792781472206116,0.031904689967632294,0,0,0.049632322043180466,-0.02467903308570385,0.036287978291511536,-0.04789692535996437,137.13140869140625,2.83436025865376,0.16031384281814098,1234,0.011899406090378761,5.337870788935106e-06,0.7838718295097351,12.07374095916748,0.24213530123233795,0.2843482792377472,0.09744209796190262,0,0,0.22139452397823334,0.2588435709476471,0.04269443452358246,-0.30133193731307983,0.0028145257383584976,0.00039732002187520266,137.13140869140625,14.314042091369629
139.76046752929688,139.76046752929688,18.00295066833496,1.0,0.0,1.9211302995681763,0.6415506601333618,1.3022737503051758,,1.1879727840423584,1.8975223302841187,0.5829777717590332,0,0,1.2556763887405396,0.3811740577220917,0.1050284281373024,-0.22324897348880768,0.22210593521595,0.3910638391971588,0.09808357059955597,0,0,0.26149415969848633,0.381996214389801,0.059588849544525146,-0.3666825294494629,face_005,15.390853881835938,1.3659144639968872,0.12478965520858765,0.19700299203395844,0,0,0,0.057219572365283966,0.0,0.0,15,150,0.8905119299888611,0.5329803228378296,0.2397192269563675,39721.78125,-139.76046752929688,instruct,0.2840680480003357,0.057465311139822006,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.465776130124745,12.405942375135428,0.058523762971162796,0.06088165193796158,0.04051748290657997,0,0,0.06072355806827545,-0.03720838949084282,0.04351622611284256,-0.0498240664601326,139.76046752929688,2.99814910069108,0.16036852821707726,1234,0.01267988234758377,5.212248652242124e-06,0.7013377547264099,15.440114974975586,0.2339663952589035,0.3145502805709839,0.1064148098230362,0,0,0.24560010433197021,0.2987033724784851,0.046418435871601105,-0.3271883726119995,0.0028203092515468597,0.00046516620204783976,139.76046752929688,18.00295066833496
142.901123046875,142.901123046875,22.38852310180664,1.0,0.0,2.037797212600708,0.6707202792167664,1.3477399349212646,,1.3921611309051514,2.0032687187194824,0.6067917943000793,0,0,1.290472388267517,0.38998377323150635,0.10943213105201721,-0.22142834961414337,0.3380597233772278,0.421939879655838,0.10652855038642883,0,0,0.2861000895500183,0.4082804322242737,0.06382386386394501,-0.38727033138275146,face_005,17.01468849182129,1.496841549873352,0.13017916679382324,0.2108200192451477,0,0,0,0.08062475174665451,0.0,0.0,16,150,0.8872991800308228,0.5268301963806152,0.2843508720397949,41437.3125,-142.901123046875,instruct,0.2775500416755676,0.08085541427135468,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.566587031205634,10.922908933896911,0.10946881026029587,0.06984251737594604,0.0473737008869648,0,0,0.06967401504516602,-0.051372408866882324,0.05207286402583122,-0.05277331918478012,142.901123046875,3.161891181021929,0.16036712937057018,1234,0.01334310695528984,5.02952480019303e-06,0.6130807399749756,17.07890510559082,0.3535730838775635,0.3502804636955261,0.11618837714195251,0,0,0.2720915675163269,0.33751726150512695,0.049528419971466064,-0.34536856412887573,0.0028177262283861637,0.0005523836589418352,142.901123046875,22.38852310180664
146.3031005859375,146.3031005859375,27.73172378540039,1.0,0.0,2.16650652885437,0.6955369114875793,1.3990347385406494,,0.9749253988265991,2.1185529232025146,0.6267651319503784,0,0,1.3279223442077637,0.4080980122089386,0.11291026324033737,-0.23516152799129486,0.1605534553527832,0.455118864774704,0.11377592384815216,0,0,0.3094720244407654,0.43658745288848877,0.06825043261051178,-0.4059983491897583,face_005,13.537055969238281,1.6310651302337646,0.13574443757534027,0.22519613802433014,0,0,0,0.10829055309295654,0.0,0.0,17,150,0.8839321732521057,0.5245023965835571,0.3293761610984802,43208.796875,-146.3031005859375,instruct,0.27510279417037964,0.10848864912986755,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.605049985357445,9.646156984803426,0.007944571785628796,0.08101381361484528,0.0555964857339859,0,0,0.08083321154117584,-0.055590901523828506,0.05994784086942673,-0.06430478394031525,146.3031005859375,3.3248948734253645,0.15965325571596622,1234,0.01391308568418026,4.84069278172683e-06,0.5258033275604248,13.57419204711914,0.1745951622724533,0.3785281777381897,0.12380103021860123,0,0,0.2997748553752899,0.37907326221466064,0.052447982132434845,-0.36080577969551086,0.0028233518823981285,0.0006828267360106111,146.3031005859375,27.73172378540039
146.71267700195312,146.71267700195312,28.914249420166016,1.0,0.0,2.3131299018859863,0.7208800315856934,1.451329231262207,,1.3216273784637451,2.2530126571655273,0.6435723304748535,0,0,1.377532720565796,0.4203197658061981,0.11512532830238342,-0.24986281991004944,0.18512438237667084,0.4911346733570099,0.12159372121095657,0,0,0.335162490606308,0.4645750820636749,0.07271338999271393,-0.42294833064079285,face_005,0.6347116231918335,1.7691093683242798,0.141710102558136,0.2402464598417282,0,0,0,0.11195385456085205,0.0,0.0,18,150,0.8814693093299866,0.5244666337966919,0.33485859632492065,45107.7265625,-146.71267700195312,instruct,0.27506524324417114,0.11213028430938721,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.605642828233039,9.502770766806918,0.050760723650455475,0.09155605733394623,0.06318068504333496,0,0,0.09136715531349182,-0.05910753086209297,0.06753320246934891,-0.07595887780189514,146.71267700195312,3.487274292856455,0.1590462289750576,1234,0.014459080062806606,4.8175270421779715e-06,0.5161559581756592,1.4924927949905396,0.20280404388904572,0.40313103795051575,0.13179656863212585,0,0,0.3281380236148834,0.4217166602611542,0.05576353520154953,-0.3736223876476288,0.0028187111020088196,0.0007000286132097244,146.71267700195312,28.914249420166016
146.779052734375,146.779052734375,28.954940795898438,1.0,0.0,2.493788242340088,0.743598222732544,1.5011450052261353,,1.497817873954773,2.422307014465332,0.6566815376281738,0,0,1.4257657527923584,0.4293821156024933,0.11896167695522308,-0.2640259563922882,0.19297438859939575,0.5259522795677185,0.12973108887672424,0,0,0.36180269718170166,0.4921196401119232,0.07715288549661636,-0.4343007206916809,face_005,1.7243703603744507,1.895885705947876,0.14771714806556702,0.2544941306114197,0,0,0,0.11214830726385117,0.0,0.0,19,150,0.878852367401123,0.5244317650794983,0.3351288437843323,47019.828125,-146.779052734375,instruct,0.27502867579460144,0.11231134831905365,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.60622022205759,9.495763589358825,0.11237826198339462,0.10210395604372025,0.07061401009559631,0,0,0.10192938148975372,-0.06426572054624557,0.07613502442836761,-0.08800433576107025,146.779052734375,3.650752265006304,0.16010432317852974,1234,0.014977294951677322,4.817876742890803e-06,0.5155981183052063,2.3082597255706787,0.24755588173866272,0.43586355447769165,0.13998916745185852,0,0,0.3557581305503845,0.4629879891872406,0.05959729850292206,-0.37829819321632385,0.002819086890667677,0.0006995106814429164,146.779052734375,28.954940795898438
146.83493041992188,146.83493041992188,28.989957809448242,1.0,0.0,2.7234272956848145,0.7677038311958313,1.553438663482666,,1.7337661981582642,2.6409313678741455,0.6699409484863281,0,0,1.4785100221633911,0.43760350346565247,0.12527553737163544,-0.2789455056190491,0.20188361406326294,0.559653103351593,0.13793779909610748,0,0,0.3884037137031555,0.5164965391159058,0.08153983950614929,-0.4425727427005768,face_005,2.140441656112671,2.011655330657959,0.15362948179244995,0.2678819000720978,0,0,0,0.1122351586818695,0.0,0.0,20,150,0.875764787197113,0.5244432687759399,0.335236519575119,48901.78125,-146.83493041992188,instruct,0.27504074573516846,0.11238351464271545,0,0,0,324,vae_conditioning,5.139936923980713,add headphones,5.6060296312564715,9.492973900550624,0.31322789192199707,0.11447574943304062,0.07923010736703873,0,0,0.11426296830177307,-0.07380423694849014,0.08909127116203308,-0.10437831282615662,146.83493041992188,3.8133694659918547,0.1591674517840147,1234,0.01556299813091755,4.817261924472405e-06,0.5153088569641113,2.792527914047241,0.26815474033355713,0.47904253005981445,0.14805075526237488,0,0,0.3807418644428253,0.49656715989112854,0.06346070021390915,-0.3807004690170288,0.0028202824760228395,0.0007013818249106407,146.83493041992188,28.989957809448242
