Z,Z_to_blank_objective,Z_to_original_objective_diagnostic,backward_scale,blank_value,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_enabled,dct_grad_norm,dct_max_disp,dct_mean_disp,dct_num_at_max,dct_num_at_min,dct_p95_disp,dct_param_max,dct_param_mean_abs,dct_param_min,delaunay_enabled,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_enabled,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,iter,iteration_count,jacobian_det_min,l2_to_blank,l2_to_original,legacy_fft_strength_equivalent,loss,model_name,mse_to_blank,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,objective_name,peak_vram_gb,prompt,psnr_to_blank,psnr_to_original,rolling_enabled,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,scaled_Z,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_blank,ssim_to_original,total_grad_norm,tps_enabled,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min,unet_prediction_Z_to_blank,unet_prediction_Z_to_original_diagnostic,vae_conditioning_Z_to_blank,vae_conditioning_Z_to_original_diagnostic
126.47543334960938,126.47543334960938,8.600229193689302e-06,1.0,0.0,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,,1,2.2451345920562744,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.05000000074505806,0.04999999329447746,-0.05000000074505806,1,0.767857015132904,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999701976776,0.01799999549984932,-0.04999999701976776,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,300,1.0,0.5850350856781006,9.999999974752427e-07,0.0,-126.47543334960938,instruct,0.3422660827636719,1.4463690661825623e-13,0,0,0,132,vae_conditioning,4.337277889251709,add black sunglasses,4.656361356222773,100.0,1,0.10583294928073883,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.04999997466802597,-0.04999995604157448,126.47543334960938,2.22623173519969,0.7200977951288223,1234,0.0,4.908829396299552e-06,1.0,2.5270683765411377,1,0.8629252314567566,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999701976776,0.01799999549984932,-0.04999999701976776,0.0022686331067234278,1.4426458960770105e-07,126.47543334960938,8.600229193689302e-06
126.6789321899414,126.6789321899414,0.7960271835327148,1.0,0.0,0.9211466312408447,0.257800817489624,0.4982931613922119,,1,3.96277117729187,0.8771719932556152,0.22405532002449036,0,0,0.46208634972572327,0.0999322161078453,0.07222388684749603,-0.0999617725610733,1,0.7162454724311829,0.07057243585586548,0.030167557299137115,0,0,0.06489883363246918,0.09987103193998337,0.02412705309689045,-0.08886691927909851,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,300,0.9151250123977661,0.5851178169250488,0.009415063075721264,0.0,-126.6789321899414,instruct,0.3423628807067871,8.864342089509591e-05,0,0,0,132,vae_conditioning,5.080365180969238,add black sunglasses,4.655133280430549,40.52353492155406,1,1.0394296646118164,0.03746926039457321,0.0173460952937603,0,0,0.030761485919356346,0.09060152620077133,0.0522734671831131,-0.01394540723413229,126.6789321899414,2.397888457402587,0.16826791502535343,1234,0.004908722825348377,4.919081220577937e-06,0.9993248581886292,4.248669147491455,1,0.8684527277946472,0.0764697790145874,0.037797119468450546,0,0,0.07134714722633362,0.09999765455722809,0.02472761645913124,-0.09219715744256973,0.0023300230968743563,2.6451991288922727e-05,126.6789321899414,0.7960271835327148
126.97084045410156,126.97084045410156,1.433396339416504,1.0,0.0,1.2948726415634155,0.4251355528831482,0.8142229914665222,,1,3.70786452293396,1.2019741535186768,0.35299086570739746,0,0,0.7176470756530762,0.1341467648744583,0.07682136446237564,-0.13982640206813812,1,0.5149415135383606,0.131949782371521,0.04613661766052246,0,0,0.10342175513505936,0.14889946579933167,0.027303069829940796,-0.10916993767023087,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,300,0.8821208477020264,0.5853169560432434,0.016519200056791306,0.0,-126.97084045410156,instruct,0.3425959050655365,0.0002728839754126966,0,0,0,132,vae_conditioning,5.086712837219238,add black sunglasses,4.652178323164207,35.640219666905836,1,0.5223332643508911,0.08373711258172989,0.04930272698402405,0,0,0.08342693746089935,0.10541059821844101,0.0569305494427681,-0.00845049787312746,126.97084045410156,2.5475609060376883,0.14630148373544216,1234,0.008006108924746513,4.918783815810457e-06,0.997921347618103,3.8242719173431396,1,0.5820651650428772,0.1377195417881012,0.05731242895126343,0,0,0.11693328619003296,0.14783255755901337,0.027913520112633705,-0.12452365458011627,0.0023558014072477818,4.934809112455696e-05,126.97084045410156,1.433396339416504
127.00019073486328,127.00019073486328,1.5975565910339355,1.0,0.0,1.260377049446106,0.5006214380264282,0.8799751996994019,,1,3.457245111465454,1.1545716524124146,0.40463435649871826,0,0,0.7829408049583435,0.16604562103748322,0.07919754087924957,-0.1772141307592392,1,0.5895698666572571,0.16440889239311218,0.05828966200351715,0,0,0.13746972382068634,0.1826699674129486,0.029983215034008026,-0.14064976572990417,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4,300,0.8848999738693237,0.5854300260543823,0.018808815628290176,0.0,-127.00019073486328,instruct,0.34272831678390503,0.0003537715529091656,0,0,0,132,vae_conditioning,5.0889105796813965,add black sunglasses,4.650500119548781,34.51277092034766,1,1.0521959066390991,0.10121943056583405,0.060752030462026596,0,0,0.10084851086139679,0.09554246068000793,0.061105504631996155,-0.026668550446629524,127.00019073486328,2.6968087051063776,0.14584850519895554,1234,0.00916261225938797,4.91752871312201e-06,0.9973052740097046,3.7312588691711426,1,0.7176628112792969,0.16986747086048126,0.07162487506866455,0,0,0.1549876630306244,0.18847742676734924,0.03047347441315651,-0.16311246156692505,0.0023600945714861155,5.534494266612455e-05,127.00019073486328,1.5975565910339355
127.0537338256836,127.0537338256836,1.6282724142074585,1.0,0.0,1.1724200248718262,0.528319239616394,0.9450584053993225,,1,3.5556886196136475,1.071631908416748,0.42896848917007446,0,0,0.8044699430465698,0.17036357522010803,0.07557955384254456,-0.2076205313205719,1,0.6263247728347778,0.20085874199867249,0.06646405160427094,0,0,0.15905475616455078,0.20835597813129425,0.03167499974370003,-0.16384613513946533,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5,300,0.8939997553825378,0.585485577583313,0.018924206495285034,0.0,-127.0537338256836,instruct,0.342793345451355,0.0003581256023608148,0,0,0,132,vae_conditioning,5.090864181518555,add black sunglasses,4.649676175009036,34.45964630212422,1,0.8523016571998596,0.08258554339408875,0.04731640964746475,0,0,0.08223383128643036,0.07565831393003464,0.0650940015912056,-0.05452968552708626,127.0537338256836,2.845722507685423,0.14554747194051743,1234,0.009793732315301895,4.916720172332134e-06,0.9972724914550781,3.7792530059814453,1,0.7218945026397705,0.20106886327266693,0.08170376718044281,0,0,0.18259939551353455,0.22562475502490997,0.03279178962111473,-0.190291166305542,0.0023630941286683083,5.648005389957689e-05,127.0537338256836,1.6282724142074585
127.11956787109375,127.11956787109375,1.56914484500885,1.0,0.0,1.2428016662597656,0.5200559496879578,0.9785610437393188,,1,2.809337615966797,1.2325286865234375,0.42928946018218994,0,0,0.8207029104232788,0.16671410202980042,0.0751982107758522,-0.22723820805549622,1,0.5502421259880066,0.21337319910526276,0.07232875376939774,0,0,0.1755128800868988,0.23123221099376678,0.03387554734945297,-0.1753818243741989,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,300,0.8984856009483337,0.5854948163032532,0.017787035554647446,0.0,-127.11956787109375,instruct,0.3428041636943817,0.0003163786022923887,0,0,0,132,vae_conditioning,5.090864181518555,add black sunglasses,4.6495391178234975,34.99792896920848,1,0.24030186235904694,0.050392381846904755,0.028763163834810257,0,0,0.050151277333498,0.057227008044719696,0.07099570333957672,-0.08476439863443375,127.11956787109375,2.9952061865478754,0.1461163554340601,1234,0.010128619149327278,4.916539637633832e-06,0.9975908994674683,2.931206703186035,1,0.5823094844818115,0.23167267441749573,0.08830232918262482,0,0,0.1979660540819168,0.24540983140468597,0.034551165997982025,-0.20613257586956024,0.0023634443059563637,5.503452121047303e-05,127.11956787109375,1.56914484500885
127.15992736816406,127.15992736816406,1.4599478244781494,1.0,0.0,1.3758186101913452,0.5131397247314453,0.9613692164421082,,1,2.6152992248535156,1.3925777673721313,0.43300896883010864,0,0,0.8560470342636108,0.17315058410167694,0.07730528712272644,-0.22934569418430328,1,0.5026441812515259,0.24310649931430817,0.07476489245891571,0,0,0.1800813376903534,0.24272847175598145,0.034943901002407074,-0.18485601246356964,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,300,0.8890106678009033,0.5854915976524353,0.016788745298981667,0.0,-127.15992736816406,instruct,0.34280043840408325,0.0002818619832396507,0,0,0,132,vae_conditioning,5.090864181518555,add black sunglasses,4.649586313335756,35.49963496610245,1,0.4752870500087738,0.06851473450660706,0.020002275705337524,0,0,0.05915479362010956,0.04875577241182327,0.07802256941795349,-0.10728935897350311,127.15992736816406,3.144254246726632,0.1456313543021679,1234,0.010607767850160599,4.916480520478217e-06,0.9978541135787964,2.761415719985962,1,0.5541465878486633,0.2538299262523651,0.0909329354763031,0,0,0.19918592274188995,0.25273627042770386,0.034983180463314056,-0.2223576307296753,0.0023649358190596104,5.165197217138484e-05,127.15992736816406,1.4599478244781494
127.19306182861328,127.19306182861328,1.4402573108673096,1.0,0.0,1.4953887462615967,0.5155085325241089,0.970573902130127,,1,2.3559703826904297,1.5275169610977173,0.4401719570159912,0,0,0.8817188143730164,0.18161757290363312,0.07959076762199402,-0.22230850160121918,1,0.36343374848365784,0.26324912905693054,0.07622258365154266,0,0,0.18047620356082916,0.24638721346855164,0.03555477038025856,-0.1950008124113083,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,8,300,0.8796793222427368,0.5854860544204712,0.016260944306850433,0.0,-127.19306182861328,instruct,0.34279394149780273,0.0002644183114171028,0,0,0,132,vae_conditioning,5.091596603393555,add black sunglasses,4.6496686235363605,35.77708472514561,1,0.6461490392684937,0.09104050695896149,0.023039188235998154,0,0,0.08104877173900604,0.04948311299085617,0.08299551904201508,-0.11650791764259338,127.19306182861328,3.2938311602920294,0.14635000750422478,1234,0.011043060570955276,4.916460511594778e-06,0.9979871511459351,2.504269599914551,1,0.4137350618839264,0.2647012174129486,0.09239507466554642,0,0,0.20512263476848602,0.2526116371154785,0.034824859350919724,-0.23813647031784058,0.0023632380180060863,5.121105641592294e-05,127.19306182861328,1.4402573108673096
127.20252227783203,127.20252227783203,1.4495354890823364,1.0,0.0,1.5952190160751343,0.5225212574005127,1.0044876337051392,,1,2.6407644748687744,1.6309821605682373,0.44927746057510376,0,0,0.9120239615440369,0.2081133872270584,0.08256379514932632,-0.23677922785282135,1,0.40427425503730774,0.2761910855770111,0.07706805318593979,0,0,0.18458691239356995,0.2579275965690613,0.03574087470769882,-0.207545667886734,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,300,0.8712119460105896,0.5854859948158264,0.016286689788103104,0.0,-127.20252227783203,instruct,0.34279388189315796,0.0002652562689036131,0,0,0,132,vae_conditioning,5.093305587768555,add black sunglasses,4.649669378683037,35.763343434564995,1,0.7041569948196411,0.0995396077632904,0.02548808977007866,0,0,0.08910065144300461,0.05769683048129082,0.08577480167150497,-0.11385277658700943,127.20252227783203,3.4429834708571434,0.14596441015601158,1234,0.011377583257853985,4.916289526590845e-06,0.9979806542396545,2.8019051551818848,1,0.4666481614112854,0.2677932679653168,0.09358663856983185,0,0,0.20993134379386902,0.24711231887340546,0.03546255826950073,-0.24903254210948944,0.002362009836360812,5.174992838874459e-05,127.20252227783203,1.4495354890823364
127.24897766113281,127.24897766113281,1.431633710861206,1.0,0.0,1.6694092750549316,0.5321756601333618,1.0426150560379028,,1,2.7838480472564697,1.6982240676879883,0.4612286686897278,0,0,0.9563958048820496,0.23268446326255798,0.08561915904283524,-0.2356073260307312,1,0.5286672115325928,0.28336599469184875,0.07712393999099731,0,0,0.19163019955158234,0.28566569089889526,0.036052506417036057,-0.22296902537345886,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,300,0.8647266626358032,0.5854867100715637,0.016524886712431908,0.0,-127.24897766113281,instruct,0.34279465675354004,0.00027307189884595573,0,0,0,132,vae_conditioning,5.093305587768555,add black sunglasses,4.649659561786481,35.63722989732349,1,0.10009744018316269,0.09550268203020096,0.02421734482049942,0,0,0.08439454436302185,0.06496720016002655,0.08701145648956299,-0.10905571281909943,127.24897766113281,3.597155397757888,0.15095386654138565,1234,0.01175355538725853,4.916264970233897e-06,0.9979212284088135,2.8924930095672607,1,0.5720119476318359,0.2630872130393982,0.09493459761142731,0,0,0.21502050757408142,0.2444199025630951,0.03687620908021927,-0.25807875394821167,0.0023625195026397705,5.1710019761230797e-05,127.24897766113281,1.431633710861206
127.27072143554688,127.27072143554688,1.4377715587615967,1.0,0.0,1.6970791816711426,0.5469493865966797,1.0879331827163696,,1,2.194969415664673,1.7177072763442993,0.47478044033050537,0,0,0.9986368417739868,0.24029284715652466,0.0889558494091034,-0.22573216259479523,1,0.404471755027771,0.2901786267757416,0.07690288126468658,0,0,0.19906461238861084,0.31138718128204346,0.03741028532385826,-0.24244368076324463,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,11,300,0.8622338175773621,0.5854958295822144,0.0169586930423975,0.0,-127.27072143554688,instruct,0.3428053855895996,0.0002875972422771156,0,0,0,132,vae_conditioning,5.093305587768555,add black sunglasses,4.649523637807178,35.412152826478945,1,0.12955869734287262,0.08971958607435226,0.024043049663305283,0,0,0.07872725278139114,0.07017629593610764,0.08848194032907486,-0.10678758472204208,127.27072143554688,3.7477778755128384,0.14731626771390438,1234,0.012199163436889648,4.91633318233653e-06,0.9978104829788208,2.2798635959625244,1,0.44665849208831787,0.2635909914970398,0.0972466766834259,0,0,0.22020328044891357,0.24254517257213593,0.03728703781962395,-0.2708778381347656,0.0023659751750528812,5.1665512728504837e-05,127.27072143554688,1.4377715587615967
127.2986831665039,127.2986831665039,1.5062048435211182,1.0,0.0,1.6828489303588867,0.5609077215194702,1.1259565353393555,,1,2.1783089637756348,1.6969431638717651,0.4845879077911377,0,0,1.028546929359436,0.2382289469242096,0.09135138988494873,-0.22703129053115845,1,0.2534584403038025,0.3119312822818756,0.07714758068323135,0,0,0.20558319985866547,0.3288031816482544,0.039881546050310135,-0.26846927404403687,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,12,300,0.8642119765281677,0.5855063796043396,0.017534034326672554,0.0,-127.2986831665039,instruct,0.3428177535533905,0.0003074423875659704,0,0,0,132,vae_conditioning,5.093305587768555,add black sunglasses,4.6493669529428345,35.1223625584432,1,0.25000524520874023,0.08666401356458664,0.024763792753219604,0,0,0.07510489970445633,0.07169200479984283,0.08899561315774918,-0.10629922151565552,127.2986831665039,3.901063634082675,0.15006306394934654,1234,0.012524625286459923,4.91643595523783e-06,0.9976592063903809,2.2265126705169678,1,0.292548805475235,0.2777862846851349,0.09929198026657104,0,0,0.22620205581188202,0.24523566663265228,0.03764276206493378,-0.2889436185359955,0.002368361223489046,5.3408894018502906e-05,127.2986831665039,1.5062048435211182
127.27220916748047,127.27220916748047,1.555914044380188,1.0,0.0,1.6549243927001953,0.5729557871818542,1.1540346145629883,,1,2.276643991470337,1.665328860282898,0.48902004957199097,0,0,1.0480759143829346,0.23016518354415894,0.09235743433237076,-0.2358483225107193,1,0.24185273051261902,0.3286866843700409,0.07940836995840073,0,0,0.21356022357940674,0.3434406816959381,0.042007606476545334,-0.2985486388206482,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13,300,0.8668811917304993,0.5855139493942261,0.01808358170092106,0.0,-127.27220916748047,instruct,0.34282660484313965,0.000327015935909003,0,0,0,132,vae_conditioning,5.093305587768555,add black sunglasses,4.649254822907813,34.85431083092895,1,0.05504356324672699,0.08593463152647018,0.025066770613193512,0,0,0.07420569658279419,0.07234512269496918,0.08913224935531616,-0.10591938346624374,127.27220916748047,4.062140971422195,0.15737085044384003,1234,0.012560872361063957,4.916387297271285e-06,0.9975099563598633,2.306391954421997,1,0.2735205292701721,0.29746800661087036,0.10212567448616028,0,0,0.23523259162902832,0.24974524974822998,0.03922485560178757,-0.3102646768093109,0.0023678222205489874,5.483601489686407e-05,127.27220916748047,1.555914044380188
