Z,Z_to_blank_objective,Z_to_original_objective_diagnostic,blank_value,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_grad_norm,dct_max_disp,dct_mean_disp,dct_num_at_max,dct_num_at_min,dct_p95_disp,dct_param_max,dct_param_mean_abs,dct_param_min,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,iter,iteration_count,jacobian_det_min,l2_to_blank,l2_to_original,legacy_fft_strength_equivalent,loss,model_name,mse_to_blank,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,objective_name,peak_vram_gb,prompt,psnr_to_blank,psnr_to_original,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,scaled_Z,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_blank,ssim_to_original,total_grad_norm,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min,unet_prediction_Z_to_blank,unet_prediction_Z_to_original_diagnostic,vae_conditioning_Z_to_blank,vae_conditioning_Z_to_original_diagnostic
126.47459411621094,126.47459411621094,8.519915354554541e-06,0.0,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,,2.247826099395752,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.05000000074505806,0.04999999329447746,-0.04999999701976776,0.7685721516609192,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999701976776,0.01799999736249447,-0.04999999701976776,face_002,0.5485228300094604,0.0,0.0,0.0,0,0,0,2.0752415627947607e-14,0.0,0.0,1,2,1.0,0.5850350856781006,9.999999974752427e-07,0.0,-126.47459411621094,instruct,0.3422660231590271,1.6795553392078694e-13,0,0,0,324,vae_conditioning,4.361203193664551,add black sunglasses,4.656362112534072,100.0,0.10668063163757324,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.04999997094273567,-0.04999994859099388,126.47459411621094,7.8030065931379795,3.1209159530699253,1234,0.0,4.908831670036307e-06,1.0,2.588780403137207,0.8637710213661194,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.01799999363720417,-0.05000000074505806,0.0022692037746310234,1.4532041348047642e-07,126.47459411621094,8.519915354554541e-06
126.75716400146484,126.75716400146484,0.8600115776062012,0.0,0.9211466312408447,0.257800817489624,0.4982931613922119,,3.9153997898101807,0.8771721124649048,0.22405532002449036,0,0,0.46208634972572327,0.09930200129747391,0.07144303619861603,-0.09858118742704391,0.8188613653182983,0.07057243585586548,0.030167557299137115,0,0,0.06489883363246918,0.1000664085149765,0.024792704731225967,-0.08587703108787537,face_002,0.7259921431541443,0.08417396247386932,0.035798437893390656,0.04164200648665428,0,0,0,8.37386141938623e-06,0.0,0.0,2,2,0.9151250123977661,0.5851152539253235,0.009868812747299671,11394.99609375,-126.75716400146484,instruct,0.34235987067222595,9.739345841808245e-05,0,0,0,324,vae_conditioning,5.1030731201171875,add black sunglasses,4.655171463516991,40.11470212200817,0.8702756762504578,0.03746925666928291,0.0173460952937603,0,0,0.03076147846877575,0.09168402850627899,0.052589498460292816,-0.01349496841430664,126.75716400146484,8.523880502209067,0.5359112843871117,1234,0.004908722825348377,4.919205366604729e-06,0.9992582201957703,4.272809028625488,0.9856796264648438,0.0764697790145874,0.037797123193740845,0,0,0.07134714722633362,0.10006764531135559,0.025369985029101372,-0.09612391144037247,0.0023297262378036976,2.9212696972535923e-05,126.75716400146484,0.8600115776062012
