Z,Z_to_blank_objective,Z_to_original_objective_diagnostic,backward_scale,blank_value,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_grad_norm,dct_max_disp,dct_mean_disp,dct_num_at_max,dct_num_at_min,dct_p95_disp,dct_param_max,dct_param_mean_abs,dct_param_min,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,face_id,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,iter,iteration_count,jacobian_det_min,l2_to_blank,l2_to_original,legacy_fft_strength_equivalent,loss,model_name,mse_to_blank,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,objective_name,peak_vram_gb,prompt,psnr_to_blank,psnr_to_original,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,scaled_Z,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_blank,ssim_to_original,total_grad_norm,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min,unet_prediction_Z_to_blank,unet_prediction_Z_to_original_diagnostic,vae_conditioning_Z_to_blank,vae_conditioning_Z_to_original_diagnostic
126.47459411621094,126.47459411621094,8.519915354554541e-06,1.0,0.0,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,,2.247833490371704,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.05000000074505806,0.04999999701976776,-0.05000000074505806,0.7685492038726807,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.01799999549984932,-0.05000000074505806,face_002,0.5483720302581787,0.0,0.0,0.0,0,0,0,2.0752415627947607e-14,0.0,0.0,1,150,1.0,0.5850350856781006,9.999999974752427e-07,0.0,-126.47459411621094,instruct,0.3422660231590271,1.6795553392078694e-13,0,0,0,324,vae_conditioning,4.361203670501709,add black sunglasses,4.656362112534072,100.0,0.10735862702131271,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.04999999329447746,0.049999967217445374,-0.049999941140413284,126.47459411621094,2.2362180706113577,0.6966241840273142,1234,0.0,4.908831670036307e-06,1.0,2.588761568069458,0.8637278079986572,9.999999974752427e-07,9.999999974752427e-07,0,0,9.999999974752427e-07,0.05000000074505806,0.01799999549984932,-0.04999999701976776,0.0022692037746310234,1.4532041348047642e-07,126.47459411621094,8.519915354554541e-06
126.75811767578125,126.75811767578125,0.8600548505783081,1.0,0.0,0.9211466312408447,0.257800817489624,0.4982931613922119,,3.9121806621551514,0.8771721124649048,0.22405533492565155,0,0,0.46208634972572327,0.09929494559764862,0.07141534984111786,-0.09859336167573929,0.8189150094985962,0.07057243585586548,0.030167557299137115,0,0,0.06489883363246918,0.10006632655858994,0.024796422570943832,-0.08587569743394852,face_002,0.7266616225242615,0.08417434245347977,0.03579845279455185,0.04164202883839607,0,0,0,8.37385596241802e-06,0.0,0.0,2,150,0.9151250123977661,0.5851152539253235,0.009868813678622246,11395.0009765625,-126.75811767578125,instruct,0.34235987067222595,9.739348024595529e-05,0,0,0,324,vae_conditioning,5.1030731201171875,add black sunglasses,4.655171463516991,40.11470114866522,0.8693605065345764,0.037469249218702316,0.01734609715640545,0,0,0.030761471018195152,0.09171310812234879,0.05258949473500252,-0.013465880416333675,126.75811767578125,2.4163046926259995,0.17677441984415054,1234,0.004908722825348377,4.919205366604729e-06,0.9992582201957703,4.269780158996582,0.9856069087982178,0.0764697715640068,0.037797123193740845,0,0,0.07134714722633362,0.1000678688287735,0.025372527539730072,-0.09615529328584671,0.0023299541790038347,2.9236711270641536e-05,126.75811767578125,0.8600548505783081
126.94917297363281,126.94917297363281,1.55533766746521,1.0,0.0,1.4251666069030762,0.41854327917099,0.7941643595695496,,3.3839914798736572,1.3290835618972778,0.34444814920425415,0,0,0.6777690052986145,0.14225322008132935,0.07861503213644028,-0.13870805501937866,0.4295414090156555,0.12983903288841248,0.04715445637702942,0,0,0.10494892299175262,0.14882993698120117,0.02807302586734295,-0.11338219046592712,face_002,4.691760540008545,0.1701570600271225,0.053753562271595,0.06378153711557388,0,0,0,2.6460747903911397e-05,0.0,0.0,3,150,0.8695165514945984,0.5849485397338867,0.017163753509521484,17110.2890625,-126.94917297363281,instruct,0.3421648144721985,0.0002945944434031844,0,0,0,324,vae_conditioning,5.110641002655029,add black sunglasses,4.657646519142133,35.30775449014412,0.21085497736930847,0.08507896214723587,0.05018405616283417,0,0,0.08478280901908875,0.11870469152927399,0.060357265174388885,0.0020098411478102207,126.94917297363281,2.575877981260419,0.15632637217640877,1234,0.007602773141115904,4.931740022584563e-06,0.9977525472640991,5.825958251953125,0.4988101124763489,0.13602320849895477,0.05869302898645401,0,0,0.11831708252429962,0.14835548400878906,0.029046164825558662,-0.13742674887180328,0.0023584163282066584,5.3589501476380974e-05,126.94917297363281,1.55533766746521
127.00978088378906,127.00978088378906,1.8736730813980103,1.0,0.0,1.5764015913009644,0.5130130052566528,0.9560073614120483,,3.093000888824463,1.4489175081253052,0.40608763694763184,0,0,0.7827503085136414,0.16717030107975006,0.08131862431764603,-0.1640847772359848,0.5152402520179749,0.16170062124729156,0.05916834995150566,0,0,0.13835009932518005,0.19208957254886627,0.030155181884765625,-0.1402001976966858,face_002,3.3798391819000244,0.2448834776878357,0.06284601986408234,0.07724606990814209,0,0,0,4.266746691428125e-05,0.0,0.0,4,150,0.8562134504318237,0.5851094722747803,0.020729059353470802,20004.509765625,-127.00978088378906,instruct,0.34235310554504395,0.00042969390051439404,0,0,0,324,vae_conditioning,5.1182098388671875,add black sunglasses,4.6552572821740545,33.66840811062995,0.5672035217285156,0.11971046775579453,0.073619544506073,0,0,0.11931009590625763,0.11917300522327423,0.06255961954593658,0.005946232937276363,127.00978088378906,2.7350148875266314,0.15581439808011055,1234,0.009253124706447124,4.926143901684554e-06,0.9967232942581177,4.684676170349121,0.6074773073196411,0.1710430085659027,0.07440854609012604,0,0,0.15473155677318573,0.19150801002979279,0.0313766673207283,-0.17912590503692627,0.002360253594815731,6.613422010559589e-05,127.00978088378906,1.8736730813980103
127.05422973632812,127.05422973632812,2.099830150604248,1.0,0.0,1.611627221107483,0.557409405708313,0.9587514996528625,,2.955806016921997,1.4751274585723877,0.43382957577705383,0,0,0.8197906613349915,0.18087147176265717,0.08005876839160919,-0.20317019522190094,0.47933635115623474,0.1945248544216156,0.06675972044467926,0,0,0.15764003992080688,0.23000667989253998,0.03164217248558998,-0.1715141236782074,face_002,4.447368621826172,0.3235767185688019,0.06843563914299011,0.08674663305282593,0,0,0,5.929067265242338e-05,0.0,0.0,5,150,0.8518215417861938,0.584665834903717,0.022128745913505554,21783.740234375,-127.05422973632812,instruct,0.341834157705307,0.0004896814352832735,0,0,0,324,vae_conditioning,5.122848033905029,add black sunglasses,4.661845426634466,33.10086360565943,0.4334878623485565,0.12215925753116608,0.07568959891796112,0,0,0.12177572399377823,0.10927567631006241,0.055320266634225845,-0.0013648583553731441,127.05422973632812,2.8953722901642323,0.15703707747161388,1234,0.009858042933046818,4.938583970215404e-06,0.9962632656097412,5.4089274406433105,0.5682818293571472,0.19715283811092377,0.08554476499557495,0,0,0.1810358315706253,0.23105929791927338,0.033613719046115875,-0.2147531658411026,0.0023615709505975246,7.634396752109751e-05,127.05422973632812,2.099830150604248
127.50677490234375,127.50677490234375,2.2346839904785156,1.0,0.0,1.5699633359909058,0.5770646929740906,1.0419065952301025,,2.8123276233673096,1.4358055591583252,0.4461228847503662,0,0,0.8610854744911194,0.18666303157806396,0.08078169077634811,-0.2293156087398529,0.383474200963974,0.234593465924263,0.07280318439006805,0,0,0.17489255964756012,0.2540963888168335,0.03450453653931618,-0.20757828652858734,face_002,2.0610198974609375,0.39381325244903564,0.07239261269569397,0.09305213391780853,0,0,0,8.296749729197472e-05,0.0,0.0,6,150,0.8553835153579712,0.5835947394371033,0.022793129086494446,23043.28515625,-127.50677490234375,instruct,0.34058278799057007,0.0005195267731323838,0,0,0,324,vae_conditioning,5.122848033905029,add black sunglasses,4.677773037298433,32.84392066732308,0.48161420226097107,0.10859406739473343,0.06631535291671753,0,0,0.10819806158542633,0.09217722713947296,0.05569874495267868,-0.0192202627658844,127.50677490234375,3.0553277395665646,0.1567679401487112,1234,0.009888529777526855,4.959438683727058e-06,0.9960454702377319,3.5660903453826904,0.42544808983802795,0.23436112701892853,0.09453056752681732,0,0,0.2091342806816101,0.26462769508361816,0.03515233099460602,-0.24503658711910248,0.0023737282026559114,8.208813960663974e-05,127.50677490234375,2.2346839904785156
127.80374908447266,127.80374908447266,2.343700647354126,1.0,0.0,1.6296910047531128,0.5800011157989502,1.1198077201843262,,2.759751796722412,1.5057663917541504,0.4553893506526947,0,0,0.9140958786010742,0.19306237995624542,0.08347160369157791,-0.2395540177822113,0.4536149799823761,0.26078611612319946,0.07819914817810059,0,0,0.19292449951171875,0.2650238275527954,0.03802388906478882,-0.23621319234371185,face_002,4.465163707733154,0.46968966722488403,0.07625821232795715,0.09945093095302582,0,0,0,0.00016932898142840713,0.0,0.0,7,150,0.8500865697860718,0.58077073097229,0.02425854094326496,24273.7421875,-127.80374908447266,instruct,0.33729466795921326,0.0005884768324904144,0,0,0,324,vae_conditioning,5.122848033905029,add black sunglasses,4.7199052419530565,32.30270630050154,0.2949795424938202,0.08277004957199097,0.04810316115617752,0,0,0.08244495093822479,0.08458081632852554,0.060205165296792984,-0.035829514265060425,127.80374908447266,3.2161763794720173,0.15748684480786324,1234,0.010057581588625908,5.0262879085494205e-06,0.9956128001213074,5.304768085479736,0.5420928001403809,0.2663552165031433,0.10125400125980377,0,0,0.23347008228302002,0.29438579082489014,0.037933461368083954,-0.25973910093307495,0.002381238853558898,8.67700728122145e-05,127.80374908447266,2.343700647354126
128.32373046875,128.32373046875,2.601083517074585,1.0,0.0,1.728332757949829,0.5784156322479248,1.171599268913269,,3.973423719406128,1.608314037322998,0.45838773250579834,0,0,0.9511576294898987,0.20907966792583466,0.08814282715320587,-0.23744575679302216,0.8699854016304016,0.27556923031806946,0.0838363990187645,0,0,0.209302619099617,0.26814982295036316,0.041539840400218964,-0.2675260901451111,face_002,5.078450679779053,0.5546671748161316,0.08016618341207504,0.10647717118263245,0,0,0,0.00043677035137079656,0.0,0.0,8,150,0.8407588601112366,0.5767123699188232,0.0289936326444149,25517.6875,-128.32373046875,instruct,0.33259713649749756,0.0008406307315453887,0,0,0,324,vae_conditioning,5.1262664794921875,add black sunglasses,4.780814941684813,30.753947372230158,0.5585851073265076,0.06743575632572174,0.03791479766368866,0,0,0.06714658439159393,0.08968579024076462,0.0679740235209465,-0.04626225680112839,128.32373046875,3.3764405492693186,0.1571032889187336,1234,0.010243079625070095,5.114138730277773e-06,0.9940313696861267,6.602770805358887,0.9741325378417969,0.2960033118724823,0.10735245048999786,0,0,0.2505423426628113,0.32026442885398865,0.04098068177700043,-0.28604137897491455,0.0023945379070937634,9.618711192160845e-05,128.32373046875,2.601083517074585
129.1531524658203,129.1531524658203,3.1304779052734375,1.0,0.0,1.8419731855392456,0.5861783623695374,1.2101434469223022,,3.3080191612243652,1.7187548875808716,0.46720194816589355,0,0,1.0111896991729736,0.2312472015619278,0.09206510335206985,-0.22325901687145233,0.49586108326911926,0.28346410393714905,0.09080137312412262,0,0,0.22625119984149933,0.2789749205112457,0.04602045938372612,-0.287729412317276,face_002,4.84199333190918,0.6480584740638733,0.08432527631521225,0.11475257575511932,0,0,0,0.0010926274117082357,0.0,0.0,9,150,0.829723596572876,0.571249783039093,0.03855999931693077,26841.568359375,-129.1531524658203,instruct,0.3263263404369354,0.00148687360342592,0,0,0,324,vae_conditioning,5.1262664794921875,add black sunglasses,4.8634786937880605,28.277259485377513,0.5734221339225769,0.06776615232229233,0.03795687481760979,0,0,0.0674554631114006,0.1038833037018776,0.07690557837486267,-0.04992784932255745,129.1531524658203,3.5423125848174095,0.1627336572855711,1234,0.010753609240055084,5.221745141170686e-06,0.9899938106536865,5.942458152770996,0.5918010473251343,0.3217540681362152,0.11415884643793106,0,0,0.26859670877456665,0.343006432056427,0.04333453252911568,-0.2979084551334381,0.0024132062681019306,0.00011395920591894537,129.1531524658203,3.1304779052734375
130.09738159179688,130.09738159179688,3.9092020988464355,1.0,0.0,1.9633805751800537,0.5948933362960815,1.2619574069976807,,2.541170358657837,1.8311841487884521,0.4779905676841736,0,0,1.065390944480896,0.25265583395957947,0.09550117701292038,-0.2083463966846466,0.4551732838153839,0.2930598855018616,0.0978713184595108,0,0,0.24152711033821106,0.2861766219139099,0.05008159205317497,-0.30808666348457336,face_002,5.569325923919678,0.7493799328804016,0.08893182873725891,0.12442057579755783,0,0,0,0.002454299945384264,0.0,0.0,10,150,0.81784987449646,0.5642145276069641,0.053237225860357285,28307.87890625,-130.09738159179688,instruct,0.318338006734848,0.002834202256053686,0,0,0,324,vae_conditioning,5.1262664794921875,add black sunglasses,4.971115073738491,25.475691605974596,0.2556636929512024,0.0801369696855545,0.04491431266069412,0,0,0.07978461682796478,0.11330516636371613,0.08637066930532455,-0.059436168521642685,130.09738159179688,3.706907892599702,0.16119108349084854,1234,0.011451609432697296,5.349005732568912e-06,0.9817038774490356,6.163278579711914,0.4883771240711212,0.34402570128440857,0.11967182159423828,0,0,0.28430232405662537,0.3607454001903534,0.04512482136487961,-0.3081686794757843,0.0024400148540735245,0.00013820512685924768,130.09738159179688,3.9092020988464355
